_id,tagname,datatype,latestValue,unit,plcName,assetId[0],assetId[1],assetId[2],isActive,ranges.minValue,ranges.maxValue,health,plcMetadata.dbAddress,createdAt,updatedAt,__v,plcMeta.dbaddress,source,ranges,plcMetadata.type,plcMetadata.refreshInterval,plcMetadata.retentionWindow,plcMetadata.module,plcMetadata.output,plcMetaData.dbAddress
699426acbfb07d6db09a0507,Spray Pressure Top DS,REAL,1.0288,Bar,DEFAULT_PLC,699449bbbfb07d6db09adb14,,,true,0.9,1.1,true,01,2026-02-17T08:28:28.621Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a050a,Spray Pressure Bottom DS,REAL,0.9294,Bar,DEFAULT_PLC,699449bbbfb07d6db09adb14,,,true,0.9,1.1,true,01,2026-02-17T08:28:28.640Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a050d,Bath Temperature DS,REAL,53.794,Celsius,DEFAULT_PLC,699442ffbfb07d6db09ab184,,,true,50,60,true,01,2026-02-17T08:28:28.642Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0510,Heat Exchanger A DeltaP DS,REAL,0.3084,Bar,DEFAULT_PLC,69944aecbfb07d6db09ae3c4,,,true,0,0.7,true,01,2026-02-17T08:28:28.644Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0513,Heat Exchanger B DeltaP DS,REAL,0.1926,Bar,DEFAULT_PLC,,,,true,0,0.7,true,01,2026-02-17T08:28:28.645Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0516,Bag Filter DeltaP DS,REAL,0.3405,Bar,DEFAULT_PLC,69944be7bfb07d6db09aeab8,69944c47bfb07d6db09aedbe,,true,0,0.8,true,01,2026-02-17T08:28:28.647Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0519,Free Alkali DS,REAL,17.6298,Points,DEFAULT_PLC,699442ffbfb07d6db09ab184,,,true,16,19,true,01,2026-02-17T08:28:28.649Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a051c,Oil Content DS,REAL,0.3277,-,DEFAULT_PLC,,,,true,0,1,true,01,2026-02-17T08:28:28.650Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a051f,Cyclone Inlet Pressure DS,REAL,2.2276,Bar,DEFAULT_PLC,69944b6abfb07d6db09ae741,,,true,2,2.4,true,01,2026-02-17T08:28:28.652Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0522,Cyclone DeltaP DS,REAL,0.4801,Bar,DEFAULT_PLC,69944b6abfb07d6db09ae741,,,true,0,0.8,true,01,2026-02-17T08:28:28.654Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0525,Oil Separator Temperature DS,REAL,82.0748,Celsius,DEFAULT_PLC,69944c9dbfb07d6db09af041,,,true,80,85,true,01,2026-02-17T08:28:28.655Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0528,Oil Separator Flow DS,REAL,12.8012,LPM,DEFAULT_PLC,69944c9dbfb07d6db09af041,,,true,10,15,true,01,2026-02-17T08:28:28.657Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a052b,Bath Temperature DD,REAL,55.1084,Celsius,DEFAULT_PLC,69944f54bfb07d6db09b01fb,,,true,52,58,true,01,2026-02-17T08:28:28.658Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a052e,Circulation Pressure LH DD,REAL,1.2165,Bar,DEFAULT_PLC,6994507abfb07d6db09b09d2,,,true,1,1.4,true,01,2026-02-17T08:28:28.659Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0531,Circulation Pressure RH DD,REAL,1.1727,Bar,DEFAULT_PLC,6994507abfb07d6db09b09d2,,,true,1,1.4,true,01,2026-02-17T08:28:28.660Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0534,Spray Pressure LH DD,REAL,1.035,Bar,DEFAULT_PLC,,,,true,0.9,1.1,true,01,2026-02-17T08:28:28.662Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0537,Spray Pressure RH DD,REAL,0.9866,Bar,DEFAULT_PLC,,,,true,0.9,1.1,true,01,2026-02-17T08:28:28.663Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a053a,Heat Exchanger A DeltaP DD,REAL,0.4742,Bar,DEFAULT_PLC,699452f3bfb07d6db09b1a8e,,,true,0,0.7,true,01,2026-02-17T08:28:28.665Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a053d,Heat Exchanger B DeltaP DD,REAL,0.3985,Bar,DEFAULT_PLC,,,,true,0,0.7,true,01,2026-02-17T08:28:28.666Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0540,Bag Filter DeltaP DD,REAL,0.408,Bar,DEFAULT_PLC,69945261bfb07d6db09b1674,,,true,0,0.8,true,01,2026-02-17T08:28:28.667Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0543,Free Alkali DD,REAL,17.7784,Points,DEFAULT_PLC,69944f54bfb07d6db09b01fb,,,true,16,19,true,01,2026-02-17T08:28:28.669Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0546,Oil Content DD,REAL,0.6473,-,DEFAULT_PLC,,,,true,0,1,true,01,2026-02-17T08:28:28.670Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0549,Exit Spray Flow DD,REAL,182.1465,Points,DEFAULT_PLC,699451ffbfb07d6db09b13a2,,,true,160,200,true,01,2026-02-17T08:28:28.671Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a054c,Cyclone DeltaP DD,REAL,0.4983,Bar,DEFAULT_PLC,6994507abfb07d6db09b09d2,,,true,0,0.8,true,01,2026-02-17T08:28:28.673Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a054f,Cyclone Inlet Pressure DD,REAL,2.1786,Bar,DEFAULT_PLC,6994507abfb07d6db09b09d2,,,true,2,2.4,true,01,2026-02-17T08:28:28.674Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0552,Circulation Pressure LH DD,REAL,2.8287,Bar,DEFAULT_PLC,6994507abfb07d6db09b09d2,,,true,2.6,3,true,01,2026-02-17T08:28:28.675Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0555,Spray Top Pressure WR1,REAL,0.9361,Bar,DEFAULT_PLC,6994551fbfb07d6db09b2912,,,true,0.8,1,true,01,2026-02-17T08:28:28.676Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0558,Spray Bottom Pressure WR1,REAL,0.8033,Bar,DEFAULT_PLC,6994551fbfb07d6db09b2912,,,true,0.7,0.9,true,01,2026-02-17T08:28:28.677Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a055b,Spray Top Pressure WR2,REAL,0.9047,Bar,DEFAULT_PLC,69945755bfb07d6db09b384f,,,true,0.8,1,true,01,2026-02-17T08:28:28.679Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a055e,Spray Bottom Pressure WR2,REAL,0.82,Bar,DEFAULT_PLC,69945755bfb07d6db09b384f,,,true,0.7,0.9,true,01,2026-02-17T08:28:28.681Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0561,DI Water Spray Flow WR12,REAL,62.3423,Points,DEFAULT_PLC,699457cfbfb07d6db09b3bbd,,,true,60,65,true,01,2026-02-17T08:28:28.682Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0564,Free Alkali WR1,REAL,4.0274,Points,DEFAULT_PLC,699453adbfb07d6db09b1fa9,,,true,0,5,true,01,2026-02-17T08:28:28.683Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0567,Water Transfer To Degrease,REAL,16.4798,LPM,DEFAULT_PLC,69945604bfb07d6db09b2f26,,,true,14,18,true,01,2026-02-17T08:28:28.685Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a056a,Free Alkali WR2,REAL,0.7365,Points,DEFAULT_PLC,699456b7bfb07d6db09b33ce,,,true,0,2,true,01,2026-02-17T08:28:28.686Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a056d,Circulation Pressure LH Activation,REAL,1.0123,Bar,DEFAULT_PLC,69945a5fbfb07d6db09b4d20,,,true,0.8,1.2,true,01,2026-02-17T08:28:28.687Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0570,Circulation Pressure Bottom Activation,REAL,2.0415,Bar,DEFAULT_PLC,69945a5fbfb07d6db09b4d20,,,true,1.8,2.2,true,01,2026-02-17T08:28:28.688Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0573,Total Concentration Activation,REAL,3.4051,Bar,DEFAULT_PLC,69945999bfb07d6db09b4779,,,true,3,3.9,true,01,2026-02-17T08:28:28.689Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0576,PH Activation,REAL,10.1605,Bar,DEFAULT_PLC,699459e7bfb07d6db09b49d3,,,true,9,11,true,01,2026-02-17T08:28:28.690Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0579,Exit Spray Flow Activation,REAL,177.2545,Points,DEFAULT_PLC,69945adfbfb07d6db09b50c1,,,true,160,200,true,01,2026-02-17T08:28:28.692Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a057c,Bath Temperature Phosphating,REAL,41.7746,Celsius,DEFAULT_PLC,69945c42bfb07d6db09b59eb,,,true,40,45,true,01,2026-02-17T08:28:28.693Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a057f,Circulation Pressure LH Phosphating,REAL,1.0265,Bar,DEFAULT_PLC,69945df6bfb07d6db09b655a,,,true,1,1.4,true,01,2026-02-17T08:28:28.694Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0582,Circulation Pressure RH Phosphating,REAL,1.1077,Bar,DEFAULT_PLC,69945df6bfb07d6db09b655a,,,true,1,1.4,true,01,2026-02-17T08:28:28.695Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0585,Circulation Pressure Bottom 1 Phosphating,REAL,1.4671,Bar,DEFAULT_PLC,69945df6bfb07d6db09b655a,,,true,1.2,1.6,true,01,2026-02-17T08:28:28.697Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a0588,Circulation Pressure Bottom 2 Phosphating,REAL,1.3588,Bar,DEFAULT_PLC,69945df6bfb07d6db09b655a,,,true,1.2,1.6,true,01,2026-02-17T08:28:28.698Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
699426acbfb07d6db09a058b,Total Acidity Phosphating,REAL,23.0105,Points,DEFAULT_PLC,69945c42bfb07d6db09b59eb,,,true,22,24,true,01,2026-02-17T08:28:28.699Z,2026-02-21T18:29:59.000Z,0,,,,,,,,,
